1495192641656,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192641954,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192642264,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192642545,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192642838,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192643154,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192643445,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192643753,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192644042,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192644346,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192644655,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192644942,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192645244,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192645555,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192645846,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192646139,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192646438,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192646746,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192647047,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192647347,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192647647,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192647947,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192648249,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192648544,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192648847,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192649147,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192649457,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
1495192649745,00:26:5b:fb:cb:f8,-80;,0c:47:3d:fc:bf:68,-65;,c0:25:06:ef:f8:b4,-81;,18:83:bf:e5:a5:df,-75;,ce:ce:1e:56:a7:e7,-74;,08:7a:4c:01:93:92,-68;,cc:ce:1e:56:a7:e7,-74;,58:8b:f3:f7:e8:3e,-71;,38:10:d5:a0:93:57,-78;,68:a0:f6:33:e5:40,-81;,a8:d3:f7:00:9e:9a,-70;,30:b5:c2:d7:84:e9,-76;,c0:25:06:0e:8f:0b,-83;,c4:27:95:8a:79:77,-84;,84:1b:5e:0a:a8:d1,-89;,c8:0e:14:1b:0a:0b,-78;,8a:25:2c:33:73:5c,-83;,00:24:fe:47:02:58,-84;,18:83:bf:e5:c4:e8,-85;,cc:ce:1e:00:c1:8f,-85;,a0:e4:cb:38:0f:38,-87;,18:83:bf:4c:76:b1,-90;,08:7a:4c:01:93:93,-70;,c6:eb:85:5d:ef:0c,-89;,,903d185fccf839df
