1495595115722,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595116025,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595116332,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595116624,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595116926,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595117235,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595117530,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595117823,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595118129,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595118430,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595118725,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595119028,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595119318,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595119619,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595119927,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
1495595120224,68:72:51:34:a3:3b,-62;,16:18:d6:ad:be:2a,-54;,16:18:d6:2b:34:85,-80;,16:18:d6:2b:2e:28,-71;,e8:37:7a:2a:eb:f4,-87;,80:b6:86:ad:fe:65,-76;,16:18:d6:0b:79:8a,-85;,5c:dc:96:3b:60:69,-89;,06:18:d6:ad:be:2a,-63;,06:18:d6:2b:34:85,-77;,06:18:d6:2b:2e:28,-72;,42:70:0b:87:b8:7f,-85;,1c:aa:07:b0:10:8f,-84;,1c:aa:07:b0:10:8e,-84;,1c:aa:07:b0:10:8d,-84;,1c:aa:07:b0:10:8c,-85;,5c:dc:96:3b:60:6b,-86;,2a:a4:3c:09:f3:ed,-81;,78:94:b4:16:b5:a6,-87;,08:96:d7:a8:e1:04,-86;,16:18:d6:2b:33:db,-90;,5c:dc:96:3b:60:6a,-78;,2e:a4:3c:09:f3:ed,-81;,82:2a:a8:ad:03:e3,-82;,5c:dc:96:3b:60:6c,-88;,06:18:d6:2b:2f:97,-86;,9c:c7:a6:9c:87:8d,-88;,16:18:d6:2b:2f:97,-91;,94:4a:0c:e8:65:8b,-87;,94:10:3e:a8:37:24,-89;,06:18:d6:2b:33:db,-91;,92:2a:a8:ad:03:e3,-80;,1c:aa:07:b0:10:82,-81;,16:18:d6:2b:31:15,-85;,78:94:b4:16:b5:a4,-88;,16:18:d6:29:c4:69,-88;,16:18:d6:2b:33:fc,-89;,e0:60:66:81:21:9a,-89;,9c:d2:1e:1d:fe:cc,-89;,18:83:bf:e5:ab:89,-91;,06:18:d6:0b:79:8a,-82;,80:2a:a8:14:25:d0,-88;,06:18:d6:2b:30:e2,-89;,,903d185fccf839df
