1494317429454,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317429553,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317429735,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317429850,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430042,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430146,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430347,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430476,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430625,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430756,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317430951,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317431048,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317431222,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
1494317431337,5c:49:79:35:e6:ed,-77;,5c:49:79:35:e6:ec,-71;,18:d6:c7:85:4d:3a,-86;,5c:49:79:03:be:eb,-68;,00:15:0c:89:0a:f4,-75;,5c:49:79:03:be:ec,-90;,20:2b:c1:e9:cc:67,-72;,c8:0e:14:01:f8:01,-79;,74:31:70:71:c8:ad,-86;,a0:04:60:45:10:2e,-84;,46:65:0d:bb:0c:9f,-77;,00:1c:28:a9:70:2f,-71;,80:b6:86:a5:e8:5b,-71;,00:1c:28:9b:ae:e7,-72;,5c:49:79:6f:5e:16,-72;,9c:c7:a6:56:9b:6b,-72;,38:10:d5:87:5e:12,-74;,dc:53:7c:82:14:fe,-75;,0e:96:d7:b4:63:50,-76;,18:83:bf:58:33:73,-79;,bc:4d:fb:0b:8f:c8,-80;,7c:4f:b5:0c:d9:64,-80;,88:03:55:cd:f1:2c,-81;,00:1a:2b:9b:fd:42,-85;,18:83:bf:47:ab:9f,-81;,e0:60:66:40:99:93,-82;,a0:e4:cb:e5:1d:6f,-82;,00:1c:4a:44:a2:61,-82;,94:4a:0c:32:d5:be,-87;,e0:60:66:fa:da:6d,-88;,e0:60:66:fa:da:6c,-88;,f4:9f:f3:c1:ce:05,-89;,6c:70:9f:ee:4e:39,-89;,e0:28:6d:34:75:fe,-90;,a0:e4:cb:e5:1d:70,-90;,38:10:d5:ab:bd:b2,-91;,c0:25:06:f4:f5:7d,-91;,74:31:70:71:c8:ac,-85;,b4:a5:ef:3a:1e:e4,-85;,24:65:11:fc:61:c0,-87;,94:4a:0c:32:d5:bc,-87;,26:65:11:fc:61:c0,-88;,ce:0e:14:47:f8:71,-88;,6c:70:9f:ee:4e:38,-88;,c8:0e:14:47:f8:71,-89;,96:27:e4:5c:64:c7,-90;,18:83:bf:47:ab:a0,-83;,fa:8f:ca:94:e6:af,-90;,bc:4d:fb:0b:8f:ca,-87;,,903d185fccf839df
