1494346432773,fa:8f:ca:7d:7d:9e,-75;,00:1b:2f:51:13:d8,-85;,ec:1a:59:1a:f6:41,-78;,00:25:9c:84:28:04,-70;,f4:f2:6d:3f:15:a0,-87;,d0:c7:c0:53:4e:e7,-73;,98:de:d0:d4:05:02,-80;,98:de:d0:2e:0e:06,-85;,dc:53:7c:68:03:1a,-78;,9c:c7:a6:5d:d0:b0,-81;,04:a1:51:af:1c:e5,-78;,08:ed:b9:46:d0:7f,-72;,c8:0e:14:94:73:f6,-91;,9c:c7:a6:33:09:1a,-84;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-70;,9c:c7:a6:0e:ff:d5,-74;,c0:25:06:e9:1f:30,-72;,c4:04:15:50:e3:9c,-78;,9c:c7:a6:0e:ff:d1,-81;,90:9f:33:e4:60:2c,-80;,d4:21:22:1a:88:a3,-79;,30:b5:c2:df:cd:74,-82;,34:15:9e:89:b5:22,-80;,54:b8:0a:08:b2:d4,-82;,00:0f:66:d3:71:48,-79;,c0:25:06:e9:1f:31,-87;,30:b5:c2:fc:fe:55,-82;,24:65:11:f5:63:a1,-84;,d4:21:22:1a:88:a5,-88;,30:b5:c2:fc:fe:54,-90;,84:9c:a6:97:d2:5c,-85;,60:e3:27:e7:82:dc,-87;,,903d185fccf839df
1494346433062,fa:8f:ca:7d:7d:9e,-75;,00:1b:2f:51:13:d8,-85;,ec:1a:59:1a:f6:41,-78;,00:25:9c:84:28:04,-70;,f4:f2:6d:3f:15:a0,-87;,d0:c7:c0:53:4e:e7,-73;,98:de:d0:d4:05:02,-80;,98:de:d0:2e:0e:06,-85;,dc:53:7c:68:03:1a,-78;,9c:c7:a6:5d:d0:b0,-81;,04:a1:51:af:1c:e5,-78;,08:ed:b9:46:d0:7f,-72;,c8:0e:14:94:73:f6,-91;,9c:c7:a6:33:09:1a,-84;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-70;,9c:c7:a6:0e:ff:d5,-74;,c0:25:06:e9:1f:30,-72;,c4:04:15:50:e3:9c,-78;,9c:c7:a6:0e:ff:d1,-81;,90:9f:33:e4:60:2c,-80;,d4:21:22:1a:88:a3,-79;,30:b5:c2:df:cd:74,-82;,34:15:9e:89:b5:22,-80;,54:b8:0a:08:b2:d4,-82;,00:0f:66:d3:71:48,-79;,c0:25:06:e9:1f:31,-87;,30:b5:c2:fc:fe:55,-82;,24:65:11:f5:63:a1,-84;,d4:21:22:1a:88:a5,-88;,30:b5:c2:fc:fe:54,-90;,84:9c:a6:97:d2:5c,-85;,60:e3:27:e7:82:dc,-87;,,903d185fccf839df
1494346436223,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346436547,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346436832,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346437128,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346437434,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346437725,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346438029,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346438324,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346438640,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346438931,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346439244,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346439533,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346439821,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346440148,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346440450,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346440737,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
1494346441031,00:1b:2f:51:13:d8,-79;,00:25:9c:84:28:04,-63;,f4:f2:6d:3f:15:a0,-81;,d0:c7:c0:53:4e:e7,-67;,9c:c7:a6:5d:d0:b0,-82;,04:a1:51:af:1c:e5,-70;,08:ed:b9:46:d0:7f,-75;,c8:0e:14:94:73:f6,-90;,e8:de:27:62:d7:1c,-70;,64:d1:a3:35:b1:fc,-80;,c0:25:06:e9:1f:30,-75;,c4:04:15:50:e3:9c,-75;,9c:c7:a6:0e:ff:d1,-82;,90:9f:33:e4:60:2c,-77;,d4:21:22:1a:88:a3,-77;,30:b5:c2:df:cd:74,-81;,00:0f:66:d3:71:48,-77;,c0:25:06:e9:1f:31,-86;,30:b5:c2:fc:fe:55,-72;,24:65:11:f5:63:a1,-76;,d4:21:22:1a:88:a5,-89;,30:b5:c2:fc:fe:54,-89;,60:e3:27:e7:82:dc,-88;,30:b5:c2:81:14:90,-72;,70:4d:7b:5c:67:f0,-75;,ec:08:6b:83:02:92,-76;,5c:49:79:0e:cb:5e,-77;,18:d6:c7:5b:3a:2e,-80;,c4:3d:c7:69:a3:e4,-80;,64:66:b3:f8:ad:0e,-82;,34:31:c4:f4:a1:e6,-86;,4c:09:d4:9b:55:85,-87;,50:c7:bf:11:cc:4a,-87;,c0:25:06:7f:8f:5b,-87;,24:65:11:fd:99:e5,-88;,64:66:b3:2e:fc:6a,-88;,f4:f2:6d:e8:91:42,-88;,,903d185fccf839df
